number,title,source,title_lower,has_erc20,has_erc721,has_erc1155,has_safemath,has_accesscontrol,has_governor,has_ownable,has_proxy,has_timelock,has_merkle,op_transfer,op_approve,op_mint,op_burn,op_initialize,op_deploy,op_upgrade,op_delegatecall,op_verify,op_validate
1748,Fix/add erc721 safe mint and safe transfer from #1736,fix,fix/add erc721 safe mint and safe transfer from #1736,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1732,Fix solc-nightly job,fix,fix solc-nightly job,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1718,Fix/rename anyone account #1357,fix,fix/rename anyone account #1357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1710,Fix from account in remove role behaviors,fix,fix from account in remove role behaviors,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1707,Fixes/Improves constants inline documentation.,fix,fixes/improves constants inline documentation.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1670,Fix typo in ERC20Snapshot.,fix,fix typo in erc20snapshot.,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1663,Fix weird date format in changelog,fix,fix weird date format in changelog,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1658,"Fix typo: ""an uint256"" -> ""a uint256""",fix,"fix typo: ""an uint256"" -> ""a uint256""",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1647,Fix SafeERC20.safeApprove bug,fix,fix safeerc20.safeapprove bug,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1642,Fix typo: to be find,fix,fix typo: to be find,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1641,Fix typo: grater,fix,fix typo: grater,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1640,Fix typo: snapshoted,fix,fix typo: snapshoted,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1624,typo fix,fix,typo fix,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1606,Fix warnings,fix,fix warnings,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1605,Fix solc nightly travis job,fix,fix solc nightly travis job,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1583,[WIP] Fix #1582. Declare Ownable owner as an address payable,fix,[wip] fix #1582. declare ownable owner as an address payable,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1549,ERC721 bugfix + gas optimizations,fix,erc721 bugfix + gas optimizations,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1544,Fixed SimpleToken.sol to match Solidity version 0.4.24 to 0.5.1,fix,fixed simpletoken.sol to match solidity version 0.4.24 to 0.5.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1501,Test description fix in ERC20Pausable.test.js,fix,test description fix in erc20pausable.test.js,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1485,Fix isOwnable view method behavior,fix,fix isownable view method behavior,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1475,"Fix On RefundEscrow, add isState function #1461",fix,"fix on refundescrow, add isstate function #1461",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1471,Fix/typecast address this token vesting #1457,fix,fix/typecast address this token vesting #1457,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1470,Fix/cast 0 to address #1462,fix,fix/cast 0 to address #1462,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1469,Fix/add comment erc721 burnable #1464,fix,fix/add comment erc721 burnable #1464,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1468,fix Add a comment to ERC721Enumerable #1465,fix,fix add a comment to erc721enumerable #1465,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1455,"Remove extraneous quantity check, fixes #1454",fix,"remove extraneous quantity check, fixes #1454",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1449,Fixed how allowance crowdsale checks remaining tokens.,fix,fixed how allowance crowdsale checks remaining tokens.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1422,Fixed a typo in a comment.,fix,fixed a typo in a comment.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1406,Fix typo in ARCHITECTURE.md,fix,fix typo in architecture.md,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1389,fix a burn bug: anyone can burn the NFT.,fix,fix a burn bug: anyone can burn the nft.,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1368,Fix/#1355 test helper to check balance difference,fix,fix/#1355 test helper to check balance difference,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1367,Fix #1358 Test helper to send funds,fix,fix #1358 test helper to send funds,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1344,Add asmERC20 implemetation to fix interaction with bad ERC20 after solc 0.4.22,fix,add asmerc20 implemetation to fix interaction with bad erc20 after solc 0.4.22,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1324,Add Mock suffix to variable names #1172,fix,add mock suffix to variable names #1172,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1321,Fixed relative import paths.,fix,fixed relative import paths.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1318,Fixed a broken payment test (+ another small fix),fix,fixed a broken payment test (+ another small fix),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1317,Two small fixes,fix,two small fixes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1310,Fixed variable shadowing.,fix,fixed variable shadowing.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1301,Fixed Solium warnings.,fix,fixed solium warnings.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1293,Fix decrease allowance and add non-zero address precondition to approve,fix,fix decrease allowance and add non-zero address precondition to approve,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1282, Use prefix underscore for state variables and no underscore for parameters,fix, use prefix underscore for state variables and no underscore for parameters,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1252,Rename ERC interfaces to I prefix,fix,rename erc interfaces to i prefix,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1243,fix: refactor sign.js and related tests,fix,fix: refactor sign.js and related tests,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1226,Fix Coding Style (minor),fix,fix coding style (minor),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1218,Fix balance and allowance checks in _burn and _burnFrom,fix,fix balance and allowance checks in _burn and _burnfrom,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1204,Publish testing suite and behavior fixtures,fix,publish testing suite and behavior fixtures,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1196,Use I prefix for ERC interfaces,fix,use i prefix for erc interfaces,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1171,"Added ""_"" sufix to internal variables",fix,"added ""_"" sufix to internal variables",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1158,Bug fix - `owner` is not the real owner,fix,bug fix - `owner` is not the real owner,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1149,Fixed HasNoTokens test.,fix,fixed hasnotokens test.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1133,Prefix all parameters with underscore,fix,prefix all parameters with underscore,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1123,assertRevert: Fix late return bug,fix,assertrevert: fix late return bug,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1114,fix: move RBAC to //access,fix,fix: move rbac to //access,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1113,fix: solium linting errors,fix,fix: solium linting errors,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1112,"fix: bounty tests, superceeds #799",fix,"fix: bounty tests, superceeds #799",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1092,Fix solidity linting errors,fix,fix solidity linting errors,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1084,Fix ReentrancyGuard comments,fix,fix reentrancyguard comments,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1083,Fix MerkleProof natspec comments,fix,fix merkleproof natspec comments,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1082,Fix typos,fix,fix typos,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1063,decrease approval condition fix (greater than and equal to),fix,decrease approval condition fix (greater than and equal to),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1060,minor RBAC.sol documentation fix,fix,minor rbac.sol documentation fix,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1053,Fix dependency warnings,fix,fix dependency warnings,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1049,how to find the problem ?,problem,how to find the problem ?,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1035,Fix a typo in Crowdsale comments,fix,fix a typo in crowdsale comments,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1025,Fix documentation in ERC721Receiver,fix,fix documentation in erc721receiver,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1013,A small bug in comments,bug,a small bug in comments,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1010,Implementation of Generic Timelock (fixes #239),fix,implementation of generic timelock (fixes #239),False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1007,fixing comment - changing '_to' to '_spender',fix,fixing comment - changing '_to' to '_spender',False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
993,Fix/erc721,fix,fix/erc721,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
981,Fix/whitelisted crowdsale,fix,fix/whitelisted crowdsale,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
975,Fix solidity version,fix,fix solidity version,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
964,"fix: remove daylimit.sol, closes #925",fix,"fix: remove daylimit.sol, closes #925",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
949,Fix Node 10 compatibility,fix,fix node 10 compatibility,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
936,fix: add comment about rbacwithadmin being rather powerful,fix,fix: add comment about rbacwithadmin being rather powerful,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
927,fix: force RefundableCrowdsale to also be a PostDeliveryCrowdsale,fix,fix: force refundablecrowdsale to also be a postdeliverycrowdsale,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
916,Fixed a wrong variable name in SampleCrowdsale.test.js.,fix,fixed a wrong variable name in samplecrowdsale.test.js.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
912,Fix clearing of ownedTokensIndex and allTokensIndex in ERC721Token.sol,fix,fix clearing of ownedtokensindex and alltokensindex in erc721token.sol,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
911,Fix ERC721 test is not checking name and symbol properly #910,fix,fix erc721 test is not checking name and symbol properly #910,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
909,Fix ERC721Token.sol code indent,fix,fix erc721token.sol code indent,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
889,Fix typos in ERC721BasicToken comments,fix,fix typos in erc721basictoken comments,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
885,Various fixes and formatting chores,fix,various fixes and formatting chores,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
873,Avoid deprecated direct event call by prefixing with emit calls,fix,avoid deprecated direct event call by prefixing with emit calls,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
865,Fix SafeMath test file,fix,fix safemath test file,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
863,fix: hotfix event emission compiler warning,fix,fix: hotfix event emission compiler warning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
857,Crowdsale.sol contract has a bug in setting rate,bug,crowdsale.sol contract has a bug in setting rate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
854,SafeMath.test.js Bug,bug,safemath.test.js bug,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
850,fix potential overflow on decimals,fix,fix potential overflow on decimals,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
848,docs: fix contributing link,fix,docs: fix contributing link,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
844,tests: fix most of the static warnings,fix,tests: fix most of the static warnings,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
829,Fix/add erc223 support #609,fix,fix/add erc223 support #609,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
823,Fix PullPayment.sol - Remove assert and change send() to transfer(),fix,fix pullpayment.sol - remove assert and change send() to transfer(),False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
808,signing prefix added in contract itself,fix,signing prefix added in contract itself,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
806,Fixes typo in SafeMath subtraction docs,fix,fixes typo in safemath subtraction docs,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
805,Problems withdrawing tokens with PostDeliveryCrowdsale,problem,problems withdrawing tokens with postdeliverycrowdsale,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
799,Fix race condition in bounty test.,fix,fix race condition in bounty test.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
794,Fix version error for truffle-flattener.,fix,fix version error for truffle-flattener.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
793,Fixed typo in Crowdsale contract comment,fix,fixed typo in crowdsale contract comment,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
792,Tiny indentation fix in MintedCrowdsale,fix,tiny indentation fix in mintedcrowdsale,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
789,Bugfix/fix individuallycapped flaky test,fix,bugfix/fix individuallycapped flaky test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
777,"Use the latest ERC-721 draft interface, fixes #745",fix,"use the latest erc-721 draft interface, fixes #745",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
773,Fix capped crowdsale flaky test,fix,fix capped crowdsale flaky test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
738,Fixed Contribution Guidelines link,fix,fixed contribution guidelines link,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
736,install problem,problem,install problem,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
729,ERC20 standard implementation bug.,bug,erc20 standard implementation bug.,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
725,Fixed point multiplication and division functions in SafeMath,fix,fixed point multiplication and division functions in safemath,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
698,fix: reference contract name rather than filepath,fix,fix: reference contract name rather than filepath,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
693,Fix test name,fix,fix test name,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
687,fix reference of RBAC usage.,fix,fix reference of rbac usage.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
677,Fix error testing in DelayClaimable tests,fix,fix error testing in delayclaimable tests,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
676,"feat: add solidity syntax highlighting directive, fixes #671",fix,"feat: add solidity syntax highlighting directive, fixes #671",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
672,Fix error testing in DelayClaimable tests,fix,fix error testing in delayclaimable tests,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
664,fixup: issue template mdown syntax,fix,fixup: issue template mdown syntax,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
648,fixup: update package-lock.json by running npm install,fix,fixup: update package-lock.json by running npm install,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
647,update the PR template to suggest `npm run lint:fix`,fix,update the pr template to suggest `npm run lint:fix`,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
646,feat: add 'npm run lint:fix' script,fix,feat: add 'npm run lint:fix' script,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
644,Possible critical bug in ECRecovery,bug,possible critical bug in ecrecovery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
642,add a lint:fix command to package.json,fix,add a lint:fix command to package.json,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
634,fix: TokenDestructible typo fron->from,fix,fix: tokendestructible typo fron->from,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
604,test: fix the mocks path in ReentrancyGuard test,fix,test: fix the mocks path in reentrancyguard test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
603,fix typo: that -> than,fix,fix typo: that -> than,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
582,fix: make SplitPayment payable by default,fix,fix: make splitpayment payable by default,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
574,Fix unused variable warning in `Standard Token.sol`,fix,fix unused variable warning in `standard token.sol`,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
572,Problem: unused variable `remaining` in StandardToken.sol,problem,problem: unused variable `remaining` in standardtoken.sol,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
563,Fix/511,fix,fix/511,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
562,Change code linter to Solhint #508 - Style guide fixes,fix,change code linter to solhint #508 - style guide fixes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
541,i got problem ,problem,i got problem ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
531,Update to TestRPC 6.0.1 and test fixes for revert opcode.,fix,update to testrpc 6.0.1 and test fixes for revert opcode.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520,Can't step through transaction during debug,bug,can't step through transaction during debug,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
519,Fix/upgrade to solidity 0417,fix,fix/upgrade to solidity 0417,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
495,Update Solidity and fixed Solium warnings,fix,update solidity and fixed solium warnings,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
492,TokenVesting bugfix,fix,tokenvesting bugfix,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
489,fixes #488,fix,fixes #488,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
487,fix docs issue #459 and align with README.md,fix,fix docs issue #459 and align with readme.md,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
482,Small typo fixes for bounty docs,fix,small typo fixes for bounty docs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
478,Fixes typos in documentation,fix,fixes typos in documentation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
457,Just fix typo.,fix,just fix typo.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
453,fixing typo in `VestedToken.sol` comment,fix,fixing typo in `vestedtoken.sol` comment,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
448,A bunch of small fixes,fix,a bunch of small fixes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
447,Safer version of StandardToken. Fix #442,fix,safer version of standardtoken. fix #442,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
440,Fix INITIAL_SUPPLY in SimpleToken example,fix,fix initial_supply in simpletoken example,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
428,Fix Pausable documentation,fix,fix pausable documentation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
420,Fix docblock syntax,fix,fix docblock syntax,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
384,Fix PausableToken documentation,fix,fix pausabletoken documentation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
380,Fixed typos in documentation,fix,fixed typos in documentation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
379,Fixed typo in documentation,fix,fixed typo in documentation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
377,fix for issue 375: transferFrom allows sending to self more than self balance,fix,fix for issue 375: transferfrom allows sending to self more than self balance,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
376,[bugfix] windows incompatibilty,fix,[bugfix] windows incompatibilty,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
373,Fix mispelled words (#371),fix,fix mispelled words (#371),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
339,Fix typo in SafeMath doc,fix,fix typo in safemath doc,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
329,Fix test script cleanup and portability,fix,fix test script cleanup and portability,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
327,fix testing error throwing,fix,fix testing error throwing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
323,Fix/ownable error - Silent transferOwnership Failure,fix,fix/ownable error - silent transferownership failure,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
314,Fix off by one error in VestedToken,fix,fix off by one error in vestedtoken,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
313,Possible bug in StandardToken.sol,bug,possible bug in standardtoken.sol,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
304,Fix coverage,fix,fix coverage,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
302,Crowdsale token price rate is fixed,fix,crowdsale token price rate is fixed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
291,Fix coveralls integration,fix,fix coveralls integration,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
290,Fix references to SafeMath in crowdsale contracts,fix,fix references to safemath in crowdsale contracts,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
282,fix(token): typo in documentation,fix,fix(token): typo in documentation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
281,Tests refactoring and typo fixes,fix,tests refactoring and typo fixes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
273,Fix typo in StandardToken allowance documentation,fix,fix typo in standardtoken allowance documentation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
268,fixes #262. Make Ownable's owner configurable in construction time,fix,fixes #262. make ownable's owner configurable in construction time,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
258,fixed typo,fix,fixed typo,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
231,Implement VestedToken bug mitigation #3,bug,implement vestedtoken bug mitigation #3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
229,DO NOT MERGE: checking if my PR fixes @izqui's PR,fix,do not merge: checking if my pr fixes @izqui's pr,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
220,Fix double spend on approve and Short Address attack on transferFrom,fix,fix double spend on approve and short address attack on transferfrom,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
188,fix for short address attack,fix,fix for short address attack,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
183,Fix vesting calculation logic,fix,fix vesting calculation logic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
168,ERC20 approve problem,problem,erc20 approve problem,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
167,Fix travis build,fix,fix travis build,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133,Fix typos,fix,fix typos,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123,fix link,fix,fix link,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106,fixes gh-99 PullPaymentMock needed a payable constructor,fix,fixes gh-99 pullpaymentmock needed a payable constructor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99,Fix test failing on travis,fix,fix test failing on travis,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,fix multisig problems,fix,fix multisig problems,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,Inherit Ownable in Migrations and Killable. Fix variable naming.,fix,inherit ownable in migrations and killable. fix variable naming.,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
78,DelayedClaimable contract extension of Claimable fix #64,fix,delayedclaimable contract extension of claimable fix #64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,Run Solium on Zeppelin repo and fix problems,fix,run solium on zeppelin repo and fix problems,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,fix truffle build,fix,fix truffle build,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,Move away from migration fixtures in tests,fix,move away from migration fixtures in tests,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,Minor fixes,fix,minor fixes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
